Num_Acc;catr;circ;nbv;vosp;prof;plan;larrout;surf;infra;situ;vma
202200011692;4;2;2;0;4;1; -1;9;9;1;80
202200011693;4;1;1;0;1;1; -1;1;0;1;50
202200011694;3;2;3;3;1;1; -1;1;0;1;70
202200011695;4;3;2;0;1;1; -1;1;0;1;50
202200011696;4;2;2;0;1;1; -1;1;0;1;50
202200011697;4;2;2;0;1;1; -1;1;0;1;50
202200011698;4;2;4;2;1;1; -1;1;0;1;30
202200011699;3;2;3;0;4;1; -1;1;0;1;50
202200011700;3;2;2;0;1;3; -1;1;0;1;50
202200011701;4;2;4;1;1;1; -1;1;0;1;50
202200011702;4;1;1;0;1;1; -1;1;0;1;50
202200011703;4;2;2;0;1;1; -1;1;0;1;50
202200011704;4;2;2;0;2;1; -1;1;0;1;50
202200011705;4;2;2;2;1;1; -1;1;0;1;50
202200011706;7;2;4;3;1;1; -1;1;9;1;50
202200011707;2;1;1;0;1;3; -1;1;3;1;70
202200011708;2;3;6;0;1;1; -1;1;0;1;90
202200011709;2;3;4;0;1;2; -1;2;0;1;90
202200011710;4;2;1;0;1;1; -1;1;0;4;30
202200011711;4;3;5;1;1;1; -1;1;0;1;50
202200011712;4;2;2;0;1;1; -1;1;0;1;50
202200011713;4;2;2;0;1;1; -1;1;0;4;30
202200011714;4;-1;0;0;1;1; -1;1;9;4;30
202200011715;4;2;2;0;1;1; -1;1;8;1;50
202200011716;3;2;3;0;1;1; -1;2;0;1;50
202200011717;2;2;4;0;1;1; -1;1;0;1;80
202200011718;4;2;4;1;2;1; -1;1;0;1;50
202200011719;4;3;2;3;1;1; -1;1;6;1;50
202200011720;4;1;2;0;1;1; -1;1;6;1;30
202200011721;4;2;2;1;2;1; -1;1;0;5;50
202200011722;4;-1;4;1;1;1; -1;1;0;1;50
202200011723;4;3;2;0;1;1; -1;1;0;1;50
202200011724;4;2;2;0;2;2; -1;1;0;1;50
202200011725;4;-1;2;0;1;1; -1;1;0;1;50
202200011726;4;1;1;0;1;1; -1;1;0;1;50
202200011727;4;-1;2;0;1;1; -1;1;0;1;50
202200011728;3;2;2;0;2;1; -1;2;0;1;80
202200011729;4;2;2;0;2;2; -1;1;0;4;50
202200011730;4;2;2;0;2;1; -1;1;0;1;50
202200011731;3;2;2;0;1;1; -1;1;0;1;50
202200011732;4;2;1;0;1;1; -1;1;0;1;50
202200011733;4;1;3;0;1;1; -1;1;1;1;70
202200011734;4;1;3;0;1;1; -1;2;0;1;70
202200011735;4;2;2;0;1;1; -1;1;0;1;50
202200011736;4;1;4;0;1;1; -1;2;0;1;70
202200011737;4;2;2;0;1;1; -1;1;0;1;30
202200011738;4;2;2;0;2;1; -1;1;5;1;50
202200011739;4;1;3;0;1;1; -1;1;2;1;30
202200011740;4;2;2;0;1;1; -1;1;0;1;50
202200011741;4;2;2;0;1;1; -1;1;0;1;50
202200011742;4;2;3;0;1;1; -1;1;0;1;50
202200011743;4;2;6;0;1;1; -1;2;0;1;50
202200011744;4;1;2;0;1;1; -1;2;0;1;30
202200011745;4;2;2;0;1;1; -1;1;0;1;50
202200011746;4;1;1;3;1;1; -1;1;6;1;30
202200011747;3;2;2;0;2;1; -1;1;0;1;50
202200011748;4;1;1;0;1;1; -1;1;0;1;30
202200011749;4;2;4;0;1;1; -1;1;0;1;30
202200011750;4;1;4;0;1;1; -1;1;0;1;70
202200011751;4;2;3;3;1;1; -1;2;0;1;30
202200011752;4;2;6;1;1;1; -1;2;-1;5;50
202200011753;4;2;2;0;1;1; -1;1;0;1;30
202200011754;4;2;5;0;1;1; -1;2;0;1;30
202200011755;4;2;5;0;1;1; -1;1;0;1;30
202200011756;3;-1;2;0;1;1; -1;2;0;1;50
202200011757;4;1;3;3;1;1; -1;1;-1;6;30
202200011758;4;1;1;0;1;1; -1;2;0;1;50
202200011759;3;2;4;3;1;1; -1;2;0;1;50
202200011760;4;1;1;0;3;3; -1;1;0;1;30
202200011761;2;1;2;0;1;1; -1;2;0;1;50
202200011762;4;2;3;1;1;1; -1;1;-1;5;30
202200011763;2;2;2;0;1;1; -1;1;9;8;50
202200011764;4;2;6;0;1;1; -1;1;5;1;30
202200011765;3;3;5;3;1;1; -1;1;0;1;50
202200011766;4;1;1;0;1;1; -1;1;0;1;50
202200011767;4;2;4;3;1;1; -1;1;-1;6;30
202200011768;3;3;4;3;1;1; -1;2;0;1;50
202200011769;4;3;3;1;1;1; -1;1;-1;5;30
202200011770;3;2;2;0;1;1; -1;1;0;1;50
202200011771;4;2;2;0;1;1; -1;2;0;1;50
202200011772;4;2;4;0;1;1; -1;1;0;1;30
202200011773;4;2;2;-1;1;1;4;1;0;1;-1
202200011774;4;2;2;0;1;1; -1;1;0;1;30
202200011775;2;1;6;0;1;1; -1;2;8;1;70
202200011776;3;3;4;0;1;1; -1;1;6;1;50
202200011777;4;2;4;1;1;1; -1;1;-1;5;30
202200011778;4;1;1;0;1;1; -1;1;0;1;50
202200011779;4;2;4;0;3;1; -1;1;0;1;30
202200011780;3;1;2;0;2;2; -1;1;0;1;30
202200011781;3;2;2;0;2;3; -1;1;0;1;-1
202200011782;4;2;4;3;1;1; -1;1;-1;6;30
202200011783;3;2;2;0;2;1; -1;1;2;1;80
202200011784;1;1;3;3;1;1;10;2;0;3;130
202200011785;4;2;5;0;1;1; -1;1;0;1;30
202200011786;3;2;2;0;2;1; -1;1;0;1;80
202200011787;4;2;6;0;1;1; -1;1;0;1;30
202200011788;3;2;2;0;1;1; -1;1;0;1;80
202200011789;4;2;2;0;1;2;4;1;0;1;30
202200011790;4;2;2;0;1;1; -1;1;0;1;30
202200011791;3;3;2;0;1;1; -1;1;0;1;50
202200011792;3;2;2;0;1;1; -1;1;0;1;80
202200011793;4;2;2;1;1;4; -1;1;9;5;30
202200011794;3;3;2;0;2;1;5;1;9;1;80
202200011795;3;2;2;0;1;1; -1;2;0;1;-1
202200011796;3;2;4;3;1;1; -1;1;0;1;50
202200011797;3;2;2;0;1;3; -1;1;0;8;90
202200011798;3;2;2;0;1;1; -1;1;0;1;50
202200011799;3;2;2;0;2;2; -1;1;0;1;90
202200011800;3;2;2;0;2;3; -1;1;0;1;80
202200011801;4;2;2;0;1;1; -1;1;0;1;50
202200011802;3;2;2;0;1;3; -1;1;0;1;50
202200011803;3;2;2;0;1;1; -1;1;0;3;80
202200011804;3;3;4;0;1;1; -1;1;0;1;50
202200011805;3;2;2;0;2;4; -1;1;0;1;80
202200011806;3;2;3;0;1;1; -1;1;0;1;80
202200011807;3;1;2;0;1;1; -1;1;0;1;50
202200011808;3;2;2;0;2;3; -1;1;0;1;90
202200011809;4;2;2;0;1;1; -1;1;0;1;50
202200011810;3;2;2;0;2;1;7;1;0;3;90
202200011811;3;2;2;0;1;1; -1;1;0;1;50
202200011812;4;2;2;0;1;1; -1;1;0;8;50
202200011813;3;2;2;0;1;2; -1;1;0;3;80
202200011814;4;2;2;0;1;1; -1;1;0;1;50
202200011815;4;2;2;0;1;1; -1;1;0;1;50
202200011816;3;2;2;0;1;1; -1;1;9;1;90
202200011817;3;2;2;2;2;1; -1;1;0;1;90
202200011818;3;1;1;3;1;1; -1;1;9;6;30
202200011819;3;2;2;0;1;1; -1;1;0;3;80
202200011820;3;2;1;0;1;1;"3;5";1;0;1;50
202200011821;3;2;2;0;1;1; -1;1;0;3;80
202200011822;4;2;2;0;2;1;6;1;0;1;50
202200011823;3;2;2;0;2;3; -1;1;0;1;80
202200011824;3;2;2;0;1;4; -1;1;0;1;70
202200011825;7;2;2;0;1;1;4;1;0;1;50
202200011826;7;2;2;0;2;3; -1;1;0;1;50
202200011827;4;2;2;0;1;1;4;3;0;1;50
202200011828;2;2;2;0;4;3; -1;1;0;1;50
202200011829;3;2;2;0;2;2; -1;1;0;3;80
202200011830;3;2;2;0;1;1; -1;1;0;1;50
202200011831;4;2;1;0;1;1;"3;5";1;5;1;-1
202200011832;4;2;2;0;1;3;"3;5";1;0;3;80
202200011833;3;2;2;0;2;3; -1;1;0;1;80
202200011834;3;2;2;0;1;1; -1;1;0;1;50
202200011835;3;2;2;0;1;1; -1;1;0;1;90
202200011836;2;2;2;2;1;1; -1;1;0;1;70
202200011837;3;2;2;0;1;1; -1;1;5;1;70
202200011838;3;2;2;0;1;3; -1;1;0;1;50
202200011839;3;2;2;0;1;1; -1;1;0;1;80
202200011840;3;2;2;0;4;1; -1;1;0;1;80
202200011841;3;2;2;0;4;2; -1;1;0;3;80
202200011842;3;2;2;0;1;1; -1;1;0;1;80
202200011843;7;2;2;0;1;1; -1;1;5;1;50
202200011844;2;3;4;0;1;1; -1;1;2;3;110
202200011845;3;2;2;0;2;1; -1;1;0;3;90
202200011846;2;3;4;0;1;1; -1;1;0;1;110
202200011847;3;2;2;0;4;1; -1;1;0;1;80
202200011848;3;2;2;0;1;3; -1;1;0;3;80
202200011849;3;2;2;0;2;3; -1;1;0;1;50
202200011850;2;2;2;1;1;1; -1;1;0;1;40
202200011851;2;3;4;0;2;1; -1;1;0;1;110
202200011852;3;2;2;0;1;1;7;1;0;3;80
202200011853;3;2;2;0;2;3; -1;1;0;8;80
202200011854;3;2;2;0;3;1; -1;1;0;1;50
202200011855;7;2;2;0;1;3; -1;1;0;1;80
202200011856;3;2;2;0;2;1;"5;5";1;1;4;50
202200011857;2;2;2;0;1;3;7;2;0;1;80
202200011858;3;2;1;0;2;3; -1;1;0;3;80
202200011859;3;2;2;0;1;1; -1;1;0;3;80
202200011860;3;2;2;0;1;1; -1;1;0;3;80
202200011861;3;2;2;0;1;1; -1;2;0;1;90
202200011862;9;2;2;0;1;1; -1;1;9;8;50
202200011863;3;2;2;0;1;3; -1;1;0;1;80
202200011864;3;2;2;0;2;4; -1;1;2;1;-1
202200011865;3;2;2;0;1;2; -1;1;0;1;80
202200011866;3;2;2;0;2;2; -1;1;0;1;-1
202200011867;3;2;2;0;2;1; -1;1;0;1;80
202200011868;3;2;2;0;1;1; -1;1;0;1;80
202200011869;3;2;2;0;1;1; -1;1;0;3;60
202200011870;3;2;2;0;1;3; -1;1;0;1;80
202200011871;3;3;2;0;1;1; -1;1;0;1;50
202200011872;3;2;2;0;3;3; -1;1;0;1;80
202200011873;7;2;2;0;2;3; -1;1;0;5;80
202200011874;3;2;2;1;1;1; -1;1;0;1;80
202200011875;4;2;2;0;2;1;4;1;0;1;30
202200011876;3;2;2;0;1;1; -1;1;0;1;80
202200011877;3;2;2;0;1;1;6;1;5;1;50
202200011878;4;2;2;0;1;1;"3;2";1;0;1;80
202200011879;3;2;2;0;1;3; -1;9;0;4;50
202200011880;4;2;2;0;2;2;4;1;0;3;50
202200011881;7;2;4;1;2;3;4;1;5;1;50
202200011882;1;3;4;0;1;1;10;1;0;3;130
202200011883;3;2;2;0;1;1; -1;1;0;1;80
202200011884;1;3;6;0;1;1; -1;1;0;1;110
202200011885;1;3;6;0;1;1; -1;1;0;1;90
202200011886;1;3;3;0;1;1; -1;1;1;1;90
202200011887;2;3;2;0;2;1; -1;1;0;1;90
202200011888;1;-1;3;0;3;1; -1;2;0;1;110
202200011889;4;2;0;0;1;1; -1;1;0;1;50
202200011890;9;2;0;1;1;1; -1;1;9;5;10
202200011891;4;1;1;0;1;1; -1;1;0;1;50
202200011892;3;2;2;0;2;1; -1;2;0;1;50
202200011893;4;1;3;3;1;1; -1;1;0;1;50
202200011894;4;2;2;2;1;1; -1;1;0;8;30
202200011895;4;1;1;0;1;3; -1;2;0;1;50
202200011896;2;2;2;0;1;1; -1;1;0;3;70
202200011897;4;2;2;0;1;1; -1;1;0;1;50
202200011898;4;2;2;0;1;1; -1;1;0;1;50
202200011899;3;1;2;0;1;3; -1;1;0;1;50
202200011900;2;2;2;0;1;1; -1;1;5;1;80
202200011901;4;3;4;0;1;1; -1;2;0;1;50
202200011902;4;2;2;0;1;1; -1;1;0;1;50
202200011903;7;2;4;0;1;1; -1;1;-1;1;50
202200011904;4;2;7;0;1;1; -1;1;0;1;50
202200011905;3;3;4;0;1;1; -1;2;0;1;90
202200011906;4;2;2;0;3;3; -1;1;2;1;30
202200011907;4;2;2;3;1;1; -1;1;0;1;50
202200011908;4;3;5;1;1;1; -1;1;5;1;50
202200011909;4;2;4;0;1;1; -1;1;0;1;70
202200011910;4;2;4;1;1;1; -1;2;5;1;50
202200011911;4;2;2;0;1;2; -1;1;9;1;50
202200011912;4;2;4;0;1;3; -1;2;0;1;50
202200011913;7;2;2;0;1;1; -1;1;0;1;50
202200011914;3;3;4;0;2;1; -1;1;0;1;90
202200011915;4;2;2;0;1;1; -1;1;0;1;50
202200011916;3;3;2;0;1;1; -1;1;0;1;70
202200011917;4;2;2;0;1;1; -1;1;0;1;50
202200011918;3;3;2;0;1;3; -1;1;0;1;30
202200011919;4;2;2;0;1;3; -1;1;0;1;50
202200011920;4;2;2;0;1;1; -1;1;0;1;50
202200011921;4;4;4;0;1;1; -1;2;0;1;50
202200011922;4;2;2;0;1;1; -1;1;0;1;30
202200011923;7;2;2;0;1;1; -1;1;0;1;50
202200011924;7;2;2;0;1;1; -1;1;0;1;50
202200011925;3;2;2;0;1;1; -1;1;9;8;50
202200011926;7;2;2;1;1;1; -1;1;0;1;50
202200011927;7;3;6;3;1;1; -1;1;9;6;50
202200011928;3;2;2;0;2;3; -1;2;0;1;50
202200011929;3;1;1;0;1;1; -1;1;0;1;30
202200011930;3;2;2;0;1;1; -1;2;5;1;50
202200011931;2;3;4;0;1;1; -1;1;0;3;110
202200011932;3;2;2;0;1;1; -1;1;0;1;50
202200011933;4;1;1;0;1;1; -1;1;0;4;50
202200011934;4;2;2;0;1;1; -1;1;0;1;30
202200011935;3;3;4;1;1;1; -1;1;3;1;70
202200011936;3;-1;0;1;2;1; -1;1;-1;5;25
202200011937;4;3;4;0;1;1; -1;1;9;1;70
202200011938;4;2;2;0;2;1; -1;2;0;1;50
202200011939;4;2;2;0;1;1; -1;1;0;1;50
202200011940;3;2;2;0;2;4; -1;1;0;1;70
202200011941;3;2;3;0;1;3; -1;1;5;1;50
202200011942;4;1;2;0;1;2; -1;2;0;1;50
202200011943;4;2;1;0;2;1; -1;1;0;1;50
202200011944;4;2;2;0;3;3; -1;1;0;1;50
202200011945;4;2;2;0;1;1; -1;1;0;1;30
202200011946;4;2;2;0;1;3; -1;2;0;1;50
202200011947;4;3;4;1;1;1; -1;1;0;1;50
202200011948;3;2;4;0;1;1; -1;2;0;1;50
202200011949;4;3;2;2;1;1; -1;1;0;4;30
202200011950;4;-1;0;0;1;1; -1;1;9;4;50
202200011951;4;2;2;0;1;1; -1;1;0;1;50
202200011952;4;2;5;1;1;1; -1;1;0;1;50
202200011953;4;2;4;2;1;1; -1;1;5;1;50
202200011954;4;1;2;0;1;2; -1;1;0;1;20
202200011955;4;2;2;2;1;1; -1;2;5;1;30
202200011956;4;2;2;0;1;1; -1;1;0;1;30
202200011957;4;2;2;0;1;1; -1;1;5;1;50
202200011958;3;2;2;0;2;1; -1;2;0;1;70
202200011959;4;2;0;3;2;1; -1;1;0;4;20
202200011960;4;2;2;0;1;1; -1;1;0;1;50
202200011961;4;2;2;0;1;1; -1;2;5;1;50
202200011962;2;2;2;0;1;1; -1;1;0;3;80
202200011963;3;2;2;0;1;1; -1;1;0;1;50
202200011964;3;2;2;0;1;1; -1;1;0;1;50
202200011965;2;1;4;0;1;1; -1;1;0;1;70
202200011966;4;2;2;0;1;1; -1;1;0;1;50
202200011967;4;3;4;3;1;3; -1;2;0;1;50
202200011968;4;-1;2;0;1;1; -1;1;0;1;30
202200011969;3;2;4;0;1;1; -1;1;0;1;90
202200011970;3;1;1;0;1;2; -1;1;5;1;50
202200011971;4;3;4;0;1;2; -1;2;5;1;50
202200011972;7;2;2;0;1;1; -1;1;0;1;50
202200011973;3;2;2;0;2;1; -1;1;0;1;50
202200011974;2;3;4;0;1;1; -1;1;0;1;90
202200011975;2;2;2;0;1;1; -1;1;0;1;50
202200011976;2;2;2;0;1;1; -1;1;0;1;50
202200011977;4;2;4;3;2;1; -1;2;5;6;30
202200011978;4;2;2;0;1;1; -1;1;0;1;50
202200011979;4;2;2;0;1;2; -1;2;0;1;50
202200011980;4;2;3;0;1;1; -1;1;0;1;30
202200011981;4;1;1;0;1;2; -1;1;0;1;50
202200011982;4;1;1;0;1;1; -1;1;0;1;30
202200011983;4;2;3;2;2;1; -1;2;5;1;50
202200011984;7;2;2;2;1;1; -1;2;0;1;50
202200011985;4;2;2;0;1;1; -1;1;0;1;30
202200011986;4;-1;2;1;1;1; -1;2;0;1;50
202200011987;4;3;4;0;1;1; -1;1;0;1;50
202200011988;4;2;2;0;1;1; -1;1;0;1;30
202200011989;4;1;4;0;1;1; -1;1;0;1;70
202200011990;4;3;3;1;1;1; -1;2;0;1;50
202200011991;4;2;2;1;1;1; -1;2;0;5;30
202200011992;4;1;3;0;1;1; -1;1;0;1;30
202200011993;4;1;2;0;1;1; -1;1;5;1;50
202200011994;4;1;1;0;2;1; -1;2;0;1;30
202200011995;4;1;1;0;1;1; -1;1;9;1;50
202200011996;4;2;3;0;2;1; -1;2;0;1;30
202200011997;7;2;2;0;1;3; -1;1;0;1;50
202200011998;4;1;2;0;1;1; -1;1;8;1;30
202200011999;4;1;1;1;1;1; -1;1;0;5;30
202200012000;4;1;2;0;1;1; -1;1;0;1;50
202200012001;4;2;4;1;1;1; -1;1;0;1;30
202200012002;3;2;2;0;2;1; -1;2;0;1;50
202200012003;4;1;1;2;1;1; -1;1;0;5;30
202200012004;4;2;2;0;1;1; -1;2;0;1;50
202200012005;4;2;2;0;1;1; -1;1;0;1;30
202200012006;4;2;6;3;1;1; -1;1;0;1;30
202200012007;2;3;4;0;1;1; -1;2;0;1;90
202200012008;4;1;1;0;1;1; -1;1;0;1;30
202200012009;3;2;2;0;1;1; -1;1;0;4;50
202200012010;1;3;3;0;1;1; -1;1;0;1;90
202200012011;4;4;3;0;1;1; -1;1;0;1;50
202200012012;4;2;2;1;1;1; -1;1;0;5;30
202200012013;3;-1;2;0;1;1; -1;1;0;1;80
202200012014;1;1;3;0;1;1; -1;1;1;1;70
202200012015;4;-1;2;0;1;2; -1;1;0;1;30
202200012016;1;-1;2;0;3;1; -1;1;0;1;90
202200012017;4;3;6;0;1;1; -1;1;0;1;30
202200012018;4;2;1;0;1;1; -1;1;0;1;50
202200012019;1;3;3;0;1;1; -1;1;0;1;90
202200012020;1;-1;3;0;1;1; -1;1;0;1;90
202200012021;4;3;2;0;1;1; -1;2;5;1;30
202200012022;7;2;2;0;1;1; -1;1;0;8;50
202200012023;4;2;4;1;1;1; -1;1;0;5;30
202200012024;1;3;2;0;2;3; -1;1;9;1;50
202200012025;1;3;2;0;2;3; -1;2;3;1;50
202200012026;1;-1;4;0;1;1; -1;1;0;1;130
202200012027;4;2;2;0;1;1; -1;1;0;1;50
202200012028;3;2;2;0;3;1; -1;1;0;4;50
202200012029;1;1;2;0;2;3; -1;2;0;2;50
202200012030;3;-1;2;0;1;1; -1;1;0;1;50
202200012031;1;3;6;0;1;1; -1;1;3;1;110
202200012032;4;1;2;0;1;1; -1;1;0;1;50
202200012033;2;1;2;0;1;1; -1;2;0;1;110
202200012034;5;2;4;3;1;1; -1;1;0;1;50
202200012035;4;3;1;0;1;3; -1;1;0;3;30
202200012036;1;-1;2;0;1;1; -1;1;0;1;90
202200012037;1;1;1;0;1;4; -1;1;1;2;50
202200012038;1;3;4;0;1;1; -1;2;0;3;130
202200012039;3;2;2;0;1;1; -1;1;0;1;30
202200012040;3;3;2;1;1;1; -1;1;0;1;50
202200012041;3;3;1;1;2;1; -1;2;6;1;50
202200012042;1;-1;3;0;1;1; -1;1;0;1;90
202200012043;3;2;2;0;1;1; -1;1;0;1;50
202200012044;1;3;3;0;1;1; -1;1;9;1;90
202200012045;1;3;5;0;1;1; -1;2;0;1;130
202200012046;1;3;1;0;2;3; -1;2;0;1;50
202200012047;4;2;2;0;1;1; -1;1;0;1;30
202200012048;4;2;2;0;2;1;4;1;0;1;50
202200012049;1;3;3;0;1;1; -1;2;0;1;90
202200012050;4;-1;2;0;1;1; -1;1;0;8;50
202200012051;3;2;3;0;1;1; -1;1;0;1;90
202200012052;1;3;6;0;1;1; -1;1;0;1;110
202200012053;3;1;0;3;1;1; -1;1;9;8;50
202200012054;1;3;4;0;1;1; -1;1;0;1;90
202200012055;4;1;0;0;1;1; -1;1;0;1;50
202200012056;1;3;5;0;1;1; -1;2;0;1;130
202200012057;4;1;1;0;1;1; -1;1;0;3;30
202200012058;2;3;4;0;1;1; -1;1;0;1;110
202200012059;3;2;2;0;1;2; -1;1;0;3;80
202200012060;4;2;2;0;1;1; -1;1;0;1;50
202200012061;1;3;4;0;1;1; -1;1;0;2;90
202200012062;4;-1;2;0;1;1; -1;1;0;1;50
202200012063;3;2;2;0;1;1;5;2;0;1;50
202200012064;1;3;5;0;2;1; -1;1;0;1;90
202200012065;3;2;2;0;2;4; -1;2;0;3;80
202200012066;4;2;2;0;1;1;5;2;0;1;50
202200012067;3;2;2;0;1;1; -1;7;0;3;80
202200012068;1;1;1;0;4;3; -1;1;9;1;50
202200012069;3;2;2;0;1;1; -1;2;0;1;80
202200012070;3;2;3;0;1;1; -1;1;9;1;90
202200012071;1;-1;4;0;1;1; -1;2;0;1;90
202200012072;2;2;2;0;1;1;7;1;0;1;80
202200012073;1;3;5;0;1;1; -1;1;0;1;130
202200012074;1;3;2;0;1;1; -1;1;3;1;90
202200012075;3;2;2;0;3;1;4;2;0;3;80
202200012076;1;-1;5;0;1;1; -1;1;0;1;90
202200012077;7;2;2;0;1;1; -1;1;5;1;70
202200012078;1;2;6;0;1;1; -1;1;0;1;90
202200012079;3;2;2;0;1;2; -1;1;0;1;80
202200012080;9;2;1;0;1;1; -1;7;0;8;80
202200012081;3;2;2;0;1;1; -1;1;2;4;50
202200012082;3;2;2;0;1;1; -1;1;0;1;50
202200012083;3;2;2;0;1;1; -1;1;0;1;80
202200012084;3;3;2;0;1;1; -1;2;0;1;50
202200012085;4;2;2;0;1;1; -1;1;0;1;30
202200012086;3;1;1;0;1;3; -1;1;9;1;80
202200012087;3;2;2;0;2;1; -1;2;0;1;50
202200012088;3;2;2;1;1;1; -1;1;-1;5;50
202200012089;3;2;1;0;1;1;3;1;0;1;50
202200012090;2;2;2;0;1;1; -1;1;0;1;80
202200012091;4;2;1;0;1;2;3;1;0;3;80
202200012092;3;3;4;0;1;1; -1;1;3;1;90
202200012093;3;2;2;0;1;1; -1;2;0;1;80
202200012094;3;2;2;0;1;1; -1;2;0;1;80
202200012095;4;2;2;0;1;3;4;1;0;3;50
202200012096;3;2;2;0;1;1; -1;1;0;1;80
202200012097;3;2;2;0;2;1; -1;1;9;1;50
202200012098;2;2;2;0;1;1; -1;1;0;1;50
202200012099;4;2;2;0;1;1; -1;2;0;1;50
202200012100;3;2;2;0;1;1; -1;1;0;1;50
202200012101;3;2;2;0;1;3;4;1;0;1;80
202200012102;3;2;2;0;2;3; -1;1;0;3;80
202200012103;3;2;2;0;2;2; -1;1;0;3;90
202200012104;1;3;5;3;4;1; -1;1;0;1;90
202200012105;2;3;4;0;1;2; -1;1;0;1;110
202200012106;4;2;2;0;1;2; -1;1;0;3;70
202200012107;3;2;2;0;1;1; -1;1;0;1;70
202200012108;4;2;2;0;1;1; -1;1;0;3;50
202200012109;2;2;2;0;1;1; -1;1;0;1;50
202200012110;3;4;8;0;1;3; -1;2;0;1;50
202200012111;3;1;1;0;1;1; -1;1;0;1;50
202200012112;2;3;4;0;2;1; -1;2;0;2;110
202200012113;4;2;2;0;1;1; -1;1;0;3;50
202200012114;2;2;2;0;2;1;7;1;0;1;80
202200012115;2;3;4;0;1;1; -1;2;3;1;50
202200012116;3;2;2;0;1;1; -1;2;0;1;80
202200012117;3;2;2;0;1;1; -1;2;0;1;90
202200012118;3;2;2;0;1;1; -1;2;0;3;90
202200012119;3;2;2;0;2;1; -1;1;0;1;50
202200012120;3;2;2;0;1;2; -1;1;0;3;90
202200012121;3;2;2;0;1;1; -1;2;0;1;-1
202200012122;2;2;4;0;1;1; -1;2;5;1;70
202200012123;4;3;2;0;1;1; -1;1;0;1;70
202200012124;3;2;2;0;1;1; -1;2;5;3;80
202200012125;3;2;2;0;2;1; -1;1;0;1;50
202200012126;3;2;2;0;1;1; -1;2;0;3;80
202200012127;3;2;2;0;2;1; -1;1;0;1;70
202200012128;3;-1;2;0;1;1; -1;2;0;1;50
202200012129;4;2;2;0;1;1;4;1;0;1;50
202200012130;3;2;2;0;2;2; -1;1;0;1;50
202200012131;3;-1;2;0;1;1; -1;2;0;1;50
202200012132;3;3;2;0;1;1; -1;1;0;1;-1
202200012133;4;2;2;0;1;1; -1;1;0;1;50
202200012134;3;3;4;0;1;1; -1;1;0;1;110
202200012135;3;2;1;0;1;1;3;2;0;1;50
202200012136;3;3;4;0;1;1; -1;1;0;1;50
202200012137;3;2;2;0;1;3; -1;1;0;3;80
202200012138;4;2;2;0;2;1;4;1;0;1;50
202200012139;3;2;2;0;2;2; -1;1;0;1;90
202200012140;3;2;1;0;1;1; -1;1;0;3;70
202200012141;4;2;2;0;1;1;"7;3";1;0;1;50
202200012142;3;2;2;0;1;1;4;1;0;1;70
202200012143;2;3;2;0;1;1;14;2;0;8;110
202200012144;4;2;2;0;1;1; -1;1;0;1;50
202200012145;7;2;2;0;1;1; -1;1;0;1;70
202200012146;3;2;2;0;4;2; -1;1;0;1;80
202200012147;3;2;2;0;1;1; -1;1;0;1;80
202200012148;3;2;2;0;4;1; -1;2;0;1;80
202200012149;3;2;2;0;1;3; -1;3;0;1;90
202200012150;7;2;4;0;1;1; -1;1;-1;1;50
202200012151;3;2;2;0;2;3; -1;1;0;8;-1
202200012152;4;2;3;2;2;1; -1;1;2;1;50
202200012153;1;3;4;0;1;1; -1;1;0;1;130
202200012154;3;2;2;0;1;1;5;2;0;1;50
202200012155;3;2;2;0;1;1; -1;1;0;1;50
202200012156;1;3;6;0;1;1; -1;1;0;1;130
202200012157;3;2;4;0;1;1; -1;1;0;1;110
202200012158;1;1;2;0;1;3; -1;2;3;1;50
202200012159;4;2;2;2;1;1; -1;1;0;1;50
202200012160;7;-1;1;0;1;3; -1;2;0;1;90
202200012161;7;2;2;0;1;1; -1;1;0;1;50
202200012162;4;2;2;0;1;1; -1;1;0;1;50
202200012163;2;-1;4;0;1;1; -1;2;0;1;90
202200012164;3;2;4;0;1;1; -1;1;0;1;50
202200012165;3;1;2;0;1;2; -1;1;5;1;50
202200012166;1;-1;8;0;1;1; -1;2;0;1;130
202200012167;1;3;5;0;1;3; -1;2;0;1;90
202200012168;4;2;4;0;1;1; -1;1;0;1;50
202200012169;2;3;4;0;2;1; -1;1;0;1;90
202200012170;1;3;5;0;1;1; -1;2;0;3;130
202200012171;1;1;3;0;1;1; -1;2;2;1;110
202200012172;4;2;2;0;1;1; -1;1;0;1;50
202200012173;3;2;2;0;1;1; -1;2;0;1;80
202200012174;1;3;2;0;1;1; -1;1;0;1;110
202200012175;4;2;2;0;1;1; -1;1;0;1;50
202200012176;4;2;2;0;1;1; -1;1;0;1;50
202200012177;2;2;2;0;1;1; -1;2;0;1;80
202200012178;1;3;3;0;1;1; -1;2;0;1;110
202200012179;3;2;2;0;1;1; -1;1;0;1;50
202200012180;4;2;2;0;2;1;5;1;0;1;50
202200012181;1;-1;3;0;1;1; -1;1;0;1;110
202200012182;3;2;2;0;1;1; -1;9;0;1;70
202200012183;2;2;2;0;1;1; -1;1;0;1;50
202200012184;1;3;8;0;1;1; -1;1;0;1;90
202200012185;4;2;4;1;1;1; -1;1;0;1;50
202200012186;1;1;2;0;2;3; -1;1;3;1;40
202200012187;4;2;2;0;3;4;4;2;0;1;50
202200012188;1;1;3;0;1;3; -1;2;0;2;70
